studentnum,e_ee_short_score,e_cs_score,expgrad4,e_attend_grad_school,reservation_stu,female,father_college,mother_college,age,miss_age,department_id,fac_reservation,fac_associate_professor,fac_professor,fac_yearsinhighed,fac_highest_degree_phd,fac_highest_degree_phd_in_prog,fac_degree_college_elite,fac_female
1800,-0.21439010861039917,NA,1,1,NA,1,0,0,19,0,IR042EE,4.347826086956522,0.8695652173913047,0.4347826086956524,83.04347826086956,0.8695652173913044,2.608695652173913,0.8695652173913047,2.1739130434782608
1801,-0.571706956294398,NA,1,1,1,1,0,0,19,0,IR042EE,6.842105263157895,0.5263157894736843,0.5263157894736844,76.84210526315789,0.5263157894736844,3.1578947368421044,2.1052631578947367,2.1052631578947367
1802,-0.21439010861039917,NA,1,1,0,1,1,1,19,0,IR042EE,5.7142857142857135,1.4285714285714288,0,89.52380952380952,1.428571428571429,2.3809523809523805,1.9047619047619049,1.428571428571429
1803,-1.2863406516623956,NA,1,1,1,1,1,0,19,0,IR042EE,4,0.8,0.4000000000000001,80.8,0.8000000000000002,2.8000000000000003,4.4,2.8
1804,0.14292673907359968,NA,1,0,0,1,0,0,19,0,IR042EE,5.7894736842105265,1.5789473684210522,0.5263157894736844,84.21052631578948,0.5263157894736844,3.1578947368421044,2.1052631578947367,2.1052631578947367
1805,1.2148772821255962,NA,1,1,1,0,1,0,19,0,IR042EE,3.8461538461538463,0.7692307692307693,0.3846153846153847,80.76923076923077,0.7692307692307694,3.076923076923077,4.23076923076923,3.076923076923077
1806,1.572194129809595,NA,1,0,1,1,0,0,20,0,IR042EE,7,0.49999999999999994,0.4999999999999999,84.5,2,2.5,2.0000000000000004,2
1807,1.2148772821255962,NA,1,0,1,1,0,1,19,0,IR042EE,5.238095238095238,0,0.9523809523809524,84.28571428571429,1.9047619047619049,1.4285714285714288,1.428571428571429,1.4285714285714288
1808,-0.9290238039783968,NA,1,0,1,0,1,0,19,0,IR042EE,3.8461538461538463,0.7692307692307693,0.3846153846153847,80.76923076923077,0.7692307692307694,3.076923076923077,4.23076923076923,3.076923076923077
1809,-0.9290238039783968,NA,1,0,1,0,0,0,19,0,IR042EE,4,1.6,0.4000000000000001,92.4,0.8000000000000002,2.8000000000000003,4,2.8
1810,0.14292673907359968,NA,1,0,0,0,0,1,19,0,IR042EE,4.090909090909091,0.4545454545454547,0.4545454545454547,86.81818181818181,1.3636363636363635,2.2727272727272725,1.3636363636363638,2.2727272727272725
1811,0.14292673907359968,NA,1,0,0,1,0,0,20,0,IR042EE,3.8461538461538463,0.7692307692307693,0.3846153846153847,80.76923076923077,0.7692307692307694,3.076923076923077,4.23076923076923,3.076923076923077
1812,NA,NA,0,NA,1,0,1,0,20,0,IR042EE,6.875,0,0.625,82.5,1.25,3.125,1.875,1.25
1813,-1.2863406516623956,NA,1,1,1,0,0,0,19,0,IR042EE,4.5,0,0.4999999999999999,88,1.4999999999999996,2.5,1,3.5
1814,-0.9290238039783968,NA,1,0,1,1,1,1,19,0,IR042EE,3.91304347826087,0.8695652173913047,0.4347826086956524,85.21739130434783,1.3043478260869563,2.608695652173913,1.3043478260869563,1.7391304347826086
1815,1.2148772821255962,NA,1,1,1,0,0,0,20,0,IR042EE,4.2105263157894735,2.6315789473684212,0,106.31578947368422,1.5789473684210522,3.6842105263157894,2.1052631578947367,2.105263157894737
1816,0.5002435867575985,NA,1,0,1,0,0,0,20,0,IR042EE,4.782608695652174,1.3043478260869563,0.4347826086956524,78.26086956521739,0.4347826086956524,3.4782608695652177,0.43478260869565233,2.1739130434782608
1817,-0.21439010861039917,NA,1,0,0,0,0,0,22,0,IR042EE,4.166666666666666,0.8333333333333333,0.41666666666666663,84.58333333333334,0.8333333333333331,2.916666666666666,4.166666666666666,3.333333333333333
1818,-1.2863406516623956,NA,1,0,1,0,0,0,21,0,IR042EE,6,1.5000000000000002,0.4999999999999999,86,0.4999999999999999,3.5,2,2
1819,-0.9290238039783968,NA,1,0,0,1,1,1,29,0,IR042EE,3.91304347826087,1.739130434782609,0.8695652173913044,81.30434782608695,1.3043478260869563,2.1739130434782608,3.0434782608695654,3.0434782608695654
1820,-0.9290238039783968,NA,1,1,0,0,0,0,19,0,IR042EE,5.7142857142857135,1.428571428571429,0.47619047619047594,83.80952380952381,0.47619047619047594,3.333333333333334,1.9047619047619049,2.380952380952381
1821,-0.571706956294398,NA,1,0,1,0,0,0,19,0,IR042EE,3.75,0.8333333333333333,0.41666666666666674,80.83333333333334,0.8333333333333333,2.916666666666666,4.166666666666666,2.916666666666666
1822,-0.571706956294398,NA,1,0,1,0,0,0,19,0,IR042EE,3.8461538461538463,0.7692307692307693,0.3846153846153847,80.76923076923077,0.7692307692307694,3.076923076923077,4.23076923076923,3.076923076923077
1823,NA,NA,1,NA,1,0,0,0,19,0,IR042EE,5.454545454545454,0,0.9090909090909088,81.81818181818181,0.9090909090909088,3.6363636363636367,0,1.818181818181818
1824,-0.21439010861039917,NA,1,0,1,0,0,0,19,0,IR042EE,4.5,0.49999999999999994,0.4999999999999999,84,1,2.5,0.5,2.5
1825,NA,NA,1,NA,0,0,1,1,19,0,IR042EE,5.238095238095238,1.9047619047619049,0.47619047619047594,85.71428571428571,0.47619047619047594,3.333333333333333,1.9047619047619049,2.3809523809523805
1826,-0.21439010861039917,NA,1,1,0,0,1,0,19,0,IR042EE,5.7894736842105265,1.0526315789473684,0.5263157894736844,84.21052631578947,1.0526315789473684,4.2105263157894735,3.1578947368421053,2.105263157894737
1827,0.5002435867575985,NA,1,0,0,0,0,0,19,0,IR042EE,4.090909090909091,0.9090909090909092,0.4545454545454547,99.54545454545456,1.3636363636363635,2.2727272727272725,1.3636363636363638,2.2727272727272725
1828,0.8575604344415974,NA,1,0,0,0,1,0,19,0,IR042EE,3.75,0.8333333333333335,0.41666666666666663,78.33333333333334,0.8333333333333331,2.5,4.166666666666666,3.333333333333334
1829,-2.0009743470303936,NA,1,1,1,0,0,0,19,0,IR042EE,5.238095238095238,1.9047619047619049,0.47619047619047594,81.42857142857142,0.47619047619047594,3.333333333333334,1.9047619047619049,1.9047619047619049
1830,-0.21439010861039917,NA,1,0,1,0,0,0,19,0,IR042EE,4.545454545454545,1.3636363636363642,0.4545454545454547,89.09090909090908,0.9090909090909088,3.1818181818181825,0.909090909090909,2.2727272727272725
1831,NA,NA,0,NA,1,0,1,0,19,0,IR042EE,6,2.0000000000000004,0,99,0,4,1.0000000000000002,1
1832,-0.21439010861039917,NA,1,1,1,1,0,0,19,0,IR042EE,4,0.8,0.4000000000000001,82.4,0.8000000000000002,2.8000000000000003,4,3.1999999999999993
1833,-0.571706956294398,NA,1,0,0,1,1,1,19,0,IR042EE,5.7894736842105265,1.5789473684210522,0.5263157894736844,80.52631578947368,0.5263157894736844,3.68421052631579,2.1052631578947367,2.6315789473684212
1834,2.2868278251775926,NA,1,1,1,0,1,0,20,0,IR042EE,4,0.8,0.4000000000000001,82.4,0.8000000000000002,2.8000000000000003,4,3.1999999999999993
1835,0.14292673907359968,NA,1,1,1,0,0,0,19,0,IR042EE,8.333333333333334,0,0,78.33333333333333,0,4.166666666666666,1.6666666666666663,1.666666666666667
1836,1.2148772821255962,NA,1,1,0,0,1,0,19,0,IR042EE,5.454545454545454,1.3636363636363638,0.4545454545454547,76.36363636363637,0.4545454545454547,3.1818181818181817,1.818181818181818,1.818181818181818
1837,NA,NA,NA,NA,1,1,0,0,19,0,IR042EE,6.666666666666666,0.8333333333333333,0.8333333333333333,61.66666666666666,0.8333333333333333,1.666666666666667,2.5,5
1838,-0.571706956294398,NA,1,0,1,0,1,0,20,0,IR042EE,3.333333333333334,1.666666666666667,0.41666666666666663,91.66666666666669,0.8333333333333331,2.916666666666666,4.166666666666666,2.916666666666666
1839,0.5002435867575985,NA,1,1,1,0,0,0,20,0,IR042EE,4.166666666666666,1.25,0.41666666666666663,86.66666666666666,0.8333333333333331,3.333333333333334,4.166666666666666,2.916666666666666
1840,0.14292673907359968,NA,1,1,1,0,1,1,19,0,IR042EE,3.8461538461538463,0.7692307692307693,0.3846153846153847,80.76923076923077,0.7692307692307694,3.076923076923077,4.23076923076923,3.076923076923077
1841,0.14292673907359968,NA,1,1,1,0,0,0,19,0,IR042EE,8.181818181818182,0.909090909090909,0,67.27272727272728,0,2.727272727272727,1.818181818181818,2.727272727272727
1842,-0.571706956294398,NA,1,0,0,1,0,1,19,0,IR042EE,3.8461538461538463,0.7692307692307693,0.3846153846153847,80.76923076923077,0.7692307692307694,3.076923076923077,4.23076923076923,3.076923076923077
1843,0.8575604344415974,NA,1,0,0,0,1,0,20,0,IR042EE,3.8461538461538463,0.7692307692307693,0.3846153846153847,80.76923076923077,0.7692307692307694,3.076923076923077,4.23076923076923,3.076923076923077
1844,-0.571706956294398,NA,1,1,1,0,1,1,20,0,IR042EE,3.6000000000000005,0.8,0.4000000000000001,82,0.8000000000000002,2.4,3.5999999999999996,2.8
1845,1.929510977493594,NA,1,0,1,0,1,0,19,0,IR042EE,4.285714285714286,0.9523809523809522,0.9523809523809524,81.9047619047619,1.4285714285714288,2.8571428571428577,1.4285714285714288,1.9047619047619049
1846,0.5002435867575985,NA,1,1,0,0,1,1,20,0,IR042EE,7,0.49999999999999994,0.4999999999999999,85,2,3,2.5,2
1847,NA,NA,NA,NA,0,0,0,0,19,0,IR042EE,4.3478260869565215,0.8695652173913044,0.43478260869565233,80,0.43478260869565233,3.4782608695652173,4.347826086956522,3.4782608695652173
1848,-0.21439010861039917,NA,1,0,0,0,1,1,19,0,IR042EE,6.5,1.5000000000000002,0.4999999999999999,88,0.4999999999999999,3.499999999999999,2.5,2
1849,-1.2863406516623956,NA,1,0,1,1,1,0,20,0,IR042EE,3.75,1.875,1.25,87.5,1.875,1.875,3.75,4.375
1850,0.8575604344415974,NA,1,0,0,0,1,1,20,0,IR042EE,3.8461538461538463,0.7692307692307693,0.3846153846153847,80.76923076923077,0.7692307692307694,3.076923076923077,4.23076923076923,3.076923076923077
1851,0.14292673907359968,NA,1,0,0,0,1,1,19,0,IR042EE,4.166666666666666,0.8333333333333333,0,75.83333333333334,0.41666666666666663,2.916666666666666,4.166666666666666,2.916666666666666
1852,NA,NA,NA,NA,1,0,1,1,20,0,IR042EE,5.454545454545454,0.9090909090909092,0,79.54545454545455,1.3636363636363638,1.818181818181818,1.818181818181818,2.2727272727272725
1853,-0.9290238039783968,NA,1,0,1,1,0,0,20,0,IR042EE,4.285714285714286,1.428571428571429,0.9523809523809524,76.19047619047619,1.4285714285714288,2.3809523809523805,3.8095238095238098,3.333333333333333
1854,0.14292673907359968,NA,1,1,1,1,0,0,19,0,IR042EE,4.782608695652174,2.1739130434782608,0,98.69565217391305,1.3043478260869563,3.0434782608695654,1.7391304347826089,2.1739130434782608
1855,-1.6436574993463946,NA,1,1,0,0,0,1,19,0,IR042EE,2.5,1.875,1.25,90.625,1.25,4.375,1.25,1.875
1856,1.572194129809595,NA,1,0,0,0,1,0,19,0,IR042EE,6.5,1,0.4999999999999999,81.5,0.4999999999999999,3.5,2,2
1857,0.8575604344415974,NA,1,0,0,1,0,0,19,0,IR042EE,5.555555555555555,0.5555555555555554,0.5555555555555554,82.22222222222221,1.111111111111111,2.7777777777777777,1.6666666666666663,1.666666666666667
1858,0.14292673907359968,NA,1,1,1,1,1,1,20,0,IR042EE,4.166666666666666,0.8333333333333333,0.8333333333333335,86.25,1.25,3.75,4.166666666666666,2.0833333333333335
1859,-0.21439010861039917,NA,1,1,1,0,1,0,19,0,IR042EE,4.782608695652174,0.8695652173913047,0.4347826086956524,83.04347826086956,0.8695652173913044,2.608695652173913,0.8695652173913047,1.7391304347826086
1860,2.6441446728615916,NA,1,1,1,1,1,1,21,0,IR042EE,3.8461538461538463,0.7692307692307693,0.3846153846153847,78.84615384615384,0.7692307692307694,2.6923076923076925,4.23076923076923,2.6923076923076925
1861,0.14292673907359968,NA,1,1,1,0,1,1,20,0,IR042EE,3.8095238095238098,0.9523809523809524,0,81.9047619047619,0.47619047619047616,2.8571428571428577,3.8095238095238098,2.8571428571428568
1862,-0.21439010861039917,NA,1,1,0,0,0,0,19,0,IR042EE,6.666666666666666,0.47619047619047616,0.47619047619047594,81.9047619047619,1.9047619047619049,2.8571428571428568,1.9047619047619049,2.3809523809523805
1863,0.5002435867575985,NA,1,0,1,1,0,0,20,0,IR042EE,4.090909090909091,0,0.4545454545454547,74.54545454545455,0.9090909090909088,2.727272727272727,0.9090909090909092,2.2727272727272725
1864,0.14292673907359968,NA,1,1,1,0,1,1,19,0,IR042EE,4.347826086956522,0.8695652173913047,0.4347826086956524,83.04347826086956,0.8695652173913044,2.608695652173913,0.8695652173913047,2.1739130434782608
1865,-0.9290238039783968,NA,1,0,1,0,0,0,19,0,IR042EE,3,1.0000000000000002,2,95,2,5,2,2
1866,0.14292673907359968,NA,1,0,0,1,0,0,19,0,IR042EE,5.7894736842105265,0,1.0526315789473684,84.73684210526315,2.1052631578947367,1.5789473684210529,1.5789473684210522,1.0526315789473684
1867,-0.571706956294398,NA,1,1,1,0,0,0,20,0,IR042EE,5.238095238095238,0.9523809523809524,0.9523809523809524,91.9047619047619,1.9047619047619049,3.333333333333334,2.3809523809523805,1.9047619047619049
1868,NA,NA,0,NA,0,0,1,0,19,0,IR042EE,6.111111111111112,0.5555555555555554,0.5555555555555554,84.44444444444444,1.111111111111111,3.333333333333334,1.6666666666666663,1.6666666666666663
1869,0.14292673907359968,NA,1,0,1,1,1,1,19,0,IR042EE,6.190476190476191,1.428571428571429,0.47619047619047594,80,0.47619047619047594,3.8095238095238098,1.9047619047619049,1.9047619047619049
1870,1.2148772821255962,NA,1,0,1,0,0,0,19,0,IR042EE,3.333333333333334,1.25,0.41666666666666663,88.75,0.8333333333333331,3.333333333333334,3.75,2.5
1871,-0.9290238039783968,NA,1,1,1,0,1,0,19,0,IR042EE,6.842105263157895,0.5263157894736844,0.5263157894736845,84.73684210526315,2.1052631578947367,3.1578947368421053,2.6315789473684212,1.5789473684210529
1872,-0.571706956294398,NA,1,0,0,1,1,0,19,0,IR042EE,5.5,1.5000000000000002,0.4999999999999999,80.5,0.4999999999999999,3,2,2
1873,1.2148772821255962,NA,1,0,0,0,0,0,19,0,IR042EE,4,0.8,0.4000000000000001,84,0.8000000000000002,2.8000000000000003,4,3.6000000000000005
1874,0.5002435867575985,NA,1,0,0,0,1,0,20,0,IR042EE,5,0.4545454545454545,0.909090909090909,90.45454545454544,1.818181818181818,2.727272727272727,2.272727272727273,1.3636363636363638
1875,-0.21439010861039917,NA,1,0,0,0,0,0,19,0,IR042EE,3.8461538461538463,0.7692307692307693,0.3846153846153847,80.76923076923077,0.7692307692307694,3.076923076923077,4.23076923076923,3.076923076923077
1876,-1.2863406516623956,NA,1,1,1,0,1,0,19,0,IR042EE,5.7894736842105265,1.5789473684210522,0.5263157894736844,86.84210526315789,0.5263157894736844,3.1578947368421044,2.1052631578947367,2.1052631578947367
1877,1.2148772821255962,NA,1,0,0,0,0,0,20,0,IR042EE,4,1.5,0.5,93,0.5,2.999999999999999,4,2.5
1878,0.8575604344415974,NA,1,1,1,0,1,0,20,0,IR042EE,4.782608695652174,0.43478260869565233,0.4347826086956524,80.86956521739131,0.8695652173913044,2.173913043478261,0.43478260869565233,2.1739130434782608
1879,-1.6436574993463946,NA,1,1,1,0,0,0,20,0,IR042EE,4.347826086956522,0.8695652173913044,0,76.08695652173913,0.43478260869565233,3.0434782608695654,4.347826086956522,3.0434782608695654
1880,-0.21439010861039917,NA,1,1,1,0,1,0,19,0,IR042EE,7.222222222222222,0.5555555555555554,0.5555555555555554,88.88888888888889,1.111111111111111,3.333333333333334,1.6666666666666663,2.2222222222222223
1881,-0.571706956294398,NA,1,1,1,1,0,0,20,0,IR042EE,3.75,0.8333333333333333,0.41666666666666663,82.08333333333334,0.8333333333333331,2.5,3.75,2.916666666666666
1882,-0.21439010861039917,NA,1,1,0,0,0,0,19,0,IR042EE,6,1,0.4999999999999999,79,0.4999999999999999,3.5,2,2.5
1883,0.14292673907359968,NA,1,1,0,1,1,1,19,0,IR042EE,6.842105263157895,1.0526315789473684,0.5263157894736845,89.47368421052632,1.0526315789473684,3.6842105263157894,1.5789473684210522,2.1052631578947367
1884,-0.571706956294398,NA,1,1,1,0,0,0,19,0,IR042EE,3.6000000000000005,0.8,0.4000000000000001,82.8,0.8000000000000002,2.4,4,2.8
1885,0.8575604344415974,NA,1,0,1,0,1,0,19,0,IR042EE,4.5,0,0.4999999999999999,89,1.4999999999999996,2,1,2.5
1886,-0.571706956294398,NA,1,0,0,1,0,0,19,0,IR042EE,4.615384615384616,0.7692307692307694,0.7692307692307696,86.15384615384615,0.7692307692307696,3.076923076923077,0.7692307692307694,0.7692307692307693
1887,1.572194129809595,NA,1,0,0,1,1,0,20,0,IR042EE,3.8461538461538463,0.7692307692307693,0.3846153846153847,80.76923076923077,0.7692307692307694,3.076923076923077,4.23076923076923,3.076923076923077
1888,-0.21439010861039917,NA,1,0,1,0,1,0,20,0,IR042EE,4,0.4000000000000001,0.4000000000000001,78,0.8000000000000002,2.8,4,3.2
1889,NA,NA,1,NA,1,0,0,0,22,0,IR042EE,6.363636363636363,0,0.9090909090909088,89.09090909090908,0.9090909090909088,4.545454545454545,0.909090909090909,1.8181818181818177
1890,-0.9290238039783968,NA,1,1,1,0,1,1,19,0,IR042EE,4,0.8,0.4000000000000001,82.4,0.8000000000000002,2.8000000000000003,4,3.1999999999999993
1891,-0.21439010861039917,NA,1,0,1,0,0,0,19,0,IR042EE,5.384615384615384,0,0.7692307692307696,72.3076923076923,0.7692307692307696,1.5384615384615383,0,0
1892,-0.571706956294398,NA,1,1,1,0,0,1,19,0,IR042EE,4.2105263157894735,1.0526315789473686,0,73.1578947368421,0,3.6842105263157894,1.5789473684210529,4.2105263157894735
1893,1.2148772821255962,NA,1,1,0,0,1,1,20,0,IR042EE,5.454545454545454,1.3636363636363642,0.909090909090909,88.63636363636363,0.909090909090909,3.636363636363636,2.2727272727272725,2.727272727272727
1894,0.14292673907359968,NA,1,0,0,0,0,0,19,0,IR042EE,3.6000000000000005,0.8,0.4000000000000001,82.4,0.8000000000000002,2.8000000000000003,4,3.1999999999999993
1895,-0.571706956294398,NA,1,0,1,0,1,0,19,0,IR042EE,6.666666666666666,0.47619047619047616,0.47619047619047594,81.9047619047619,1.9047619047619049,2.8571428571428568,1.9047619047619049,2.3809523809523805
1896,0.14292673907359968,NA,1,0,0,0,0,0,20,0,IR042EE,6,1.5000000000000002,0.4999999999999999,86.5,0.4999999999999999,4,2,2.5
1897,1.929510977493594,NA,1,0,0,0,1,0,20,0,IR042EE,5.5,0.49999999999999994,1,89.5,2,3.5,2.5,1
1898,1.572194129809595,NA,1,1,0,0,0,0,20,0,IR042EE,3.8461538461538463,0.7692307692307693,0.3846153846153847,80.76923076923077,0.7692307692307694,3.076923076923077,4.23076923076923,3.076923076923077
1899,-0.21439010861039917,NA,1,1,1,0,1,0,19,0,IR042EE,7,0.49999999999999994,0.4999999999999999,85,2,3,2.5,2
1900,-0.571706956294398,NA,1,0,0,0,0,0,20,0,IR042EE,5.217391304347826,1.739130434782609,0.4347826086956524,87.3913043478261,0.4347826086956524,3.9130434782608696,2.1739130434782608,2.608695652173913
1901,-0.571706956294398,NA,1,1,0,0,0,0,29,0,IR042EE,5.652173913043478,1.3043478260869568,0.4347826086956524,83.91304347826087,0.4347826086956524,3.4782608695652177,1.7391304347826086,2.608695652173913
1902,0.14292673907359968,NA,1,0,0,1,0,0,20,0,IR042EE,4.761904761904762,1.9047619047619049,0.9523809523809524,89.52380952380952,1.4285714285714288,2.8571428571428577,3.8095238095238098,2.8571428571428577
1903,NA,NA,NA,NA,1,0,1,1,20,0,IR042EE,4.090909090909091,0.4545454545454547,0.4545454545454547,86.81818181818181,1.3636363636363635,2.2727272727272725,1.3636363636363638,2.2727272727272725
1904,0.14292673907359968,NA,1,0,0,1,1,1,19,0,IR042EE,6.315789473684211,1.0526315789473686,0.5263157894736845,80.52631578947368,1.0526315789473684,3.6842105263157894,1.5789473684210522,1.0526315789473684
1905,1.2148772821255962,NA,1,1,1,0,0,0,19,0,IR042EE,2.962962962962963,1.4814814814814814,0,72.5925925925926,0.3703703703703704,3.703703703703704,2.962962962962963,4.0740740740740735
1906,-0.571706956294398,NA,1,0,0,1,0,1,19,0,IR042EE,5.5,1.5000000000000002,0.4999999999999999,80.5,0.4999999999999999,3,2,2
1907,0.14292673907359968,NA,1,1,0,0,0,0,19,0,IR042EE,2.727272727272727,0.909090909090909,1.818181818181818,96.36363636363636,1.818181818181818,3.6363636363636367,1.818181818181818,0.909090909090909
1908,0.5002435867575985,NA,1,0,1,0,1,1,20,0,IR042EE,5.882352941176471,1.176470588235294,0.588235294117647,81.76470588235293,0.588235294117647,3.5294117647058822,2.352941176470588,1.7647058823529411
1909,1.572194129809595,NA,1,0,1,1,1,0,20,0,IR042EE,3.8461538461538463,0.7692307692307693,0.3846153846153847,80.76923076923077,0.7692307692307694,3.076923076923077,4.23076923076923,3.076923076923077
1910,NA,NA,1,NA,1,0,0,0,20,0,IR042EE,4,0.8,0.4000000000000001,82.4,0.8000000000000002,2.8000000000000003,4,3.1999999999999993
1911,-0.9290238039783968,NA,1,0,1,0,0,0,20,0,IR042EE,5.263157894736842,0.5263157894736843,0.5263157894736845,74.73684210526316,1.5789473684210529,2.1052631578947367,1.5789473684210522,2.1052631578947367
1912,-0.571706956294398,NA,1,0,1,1,1,0,20,0,IR042EE,3.75,1.25,0,85.83333333333334,0.41666666666666663,2.916666666666666,3.333333333333334,3.333333333333334
1913,0.5002435867575985,NA,1,0,1,1,0,1,20,0,IR042EE,4,0.8,0.4000000000000001,84.80000000000001,0.8000000000000002,2.8000000000000003,4.4,3.6000000000000005
1914,-0.21439010861039917,NA,1,1,1,0,0,0,19,0,IR042EE,3.75,0.8333333333333333,0.41666666666666663,82.08333333333334,0.8333333333333331,2.5,3.75,2.916666666666666
1915,0.8575604344415974,NA,1,1,0,1,1,0,19,0,IR042EE,3.8461538461538463,0.7692307692307693,0,73.46153846153845,0.3846153846153847,3.076923076923077,3.8461538461538463,3.461538461538461
1916,1.2148772821255962,NA,1,1,0,1,0,0,20,0,IR042EE,3.75,0.8333333333333333,0.41666666666666663,82.08333333333334,0.8333333333333331,2.5,3.75,2.916666666666666
