subject,studentnum,fac_reservation,e_attend,reservation_stu,female,father_college,mother_college,age,miss_age,department_id,fac_associate_professor,fac_professor,fac_yearsinhighed,fac_highest_degree_phd,fac_highest_degree_phd_in_prog,fac_degree_college_elite,fac_female
Hot,1257,6.521739130434783,7,0,1,1,0,18,0,IR036EE,0.43478260869565233,0.43478260869565233,100.86956521739133,0.8333333333333333,3.75,3.0434782608695654,3.0434782608695654
Hot,1258,6.086956521739131,7.5,1,1,0,0,18,0,IR036EE,0.43478260869565233,0.43478260869565233,98.69565217391305,0.8333333333333333,3.333333333333334,3.0434782608695654,3.4782608695652173
Math,1259,2.5,10,0,1,0,0,17,0,IR036EE,0,0,105,0,5,5,7.5
Physics,1259,5.7142857142857135,15,0,1,0,0,17,0,IR036EE,0,1.4285714285714288,75.71428571428571,2.5,1.25,2.8571428571428568,1.4285714285714288
Hot,1260,5.6521739130434785,5,0,1,1,1,18,0,IR036EE,0.43478260869565233,0.8695652173913044,103.91304347826086,1.25,3.333333333333334,3.0434782608695654,3.4782608695652173
Hot,1261,6.521739130434783,8.5,0,1,0,0,16,0,IR036EE,0.43478260869565233,0.43478260869565233,101.73913043478262,0.8333333333333333,3.75,3.0434782608695654,2.608695652173913
Hot,1262,5.217391304347826,13,1,1,1,1,18,0,IR036EE,0.8695652173913044,0.8695652173913047,86.95652173913044,2.5,2.5,2.1739130434782608,2.173913043478261
Math,1263,5,2,0,1,1,1,18,0,IR036EE,0,0,92.5,0,2.5,2.5,7.5
Physics,1263,4.285714285714286,1,0,1,1,1,18,0,IR036EE,0,2.8571428571428568,81.42857142857142,3.75,1.25,4.285714285714286,1.4285714285714288
Hot,1264,6.521739130434783,7,1,1,1,0,17,0,IR036EE,0.8695652173913047,0.43478260869565233,106.52173913043478,1.25,3.75,3.4782608695652173,3.0434782608695654
Math,1265,5,15,1,1,0,0,18,0,IR036EE,0,0,102.5,0,5,5,5
Physics,1265,5.7142857142857135,14,1,1,0,0,18,0,IR036EE,0,1.4285714285714288,97.14285714285714,1.25,1.25,1.4285714285714288,1.4285714285714288
Hot,1266,4.583333333333334,10,1,1,0,0,17,0,IR036EE,0.8333333333333335,1.25,94.16666666666666,2.5,1.25,2.916666666666666,3.75
Math,1267,5,3,0,1,0,0,18,0,IR036EE,0,0,102.5,0,5,5,5
Physics,1267,6.25,4,0,1,0,0,18,0,IR036EE,0,2.5,120,2.5,0,3.75,1.25
Math,1268,2.5,15,1,1,0,0,17,0,IR036EE,0,2.5,132.5,2.5,5,5,2.5
Physics,1268,4.285714285714286,15,1,1,0,0,17,0,IR036EE,0,2.8571428571428568,77.14285714285714,3.75,1.25,2.8571428571428568,1.4285714285714288
Math,1269,2.5,15,0,1,1,1,18,0,IR036EE,0,0,110,0,5,5,7.5
Physics,1269,5.7142857142857135,14,0,1,1,1,18,0,IR036EE,0,1.4285714285714288,75.71428571428571,2.5,1.25,2.8571428571428568,1.4285714285714288
Math,1270,5,3,0,1,0,0,18,0,IR036EE,0,0,102.5,0,5,5,5
Physics,1270,5.7142857142857135,6,0,1,0,0,18,0,IR036EE,0,1.4285714285714288,97.14285714285714,1.25,1.25,1.4285714285714288,1.4285714285714288
Hot,1271,4.782608695652174,6.5,1,1,0,0,18,0,IR036EE,1.3043478260869563,0.8695652173913047,86.52173913043478,2.916666666666666,2.5,2.608695652173912,2.608695652173913
Hot,1272,5.6521739130434785,8.5,0,1,0,0,18,0,IR036EE,0.8695652173913044,1.3043478260869563,96.08695652173913,2.5,2.916666666666666,2.608695652173912,2.608695652173913
Math,1273,5,11,1,1,1,1,18,0,IR036EE,0,0,107.5,0,5,5,5
Physics,1273,5.7142857142857135,12.5,1,1,1,1,18,0,IR036EE,0,1.4285714285714288,75.71428571428571,2.5,1.25,2.8571428571428568,1.4285714285714288
Hot,1274,3.91304347826087,7,0,1,0,0,17,0,IR036EE,0.43478260869565233,0.8695652173913044,91.73913043478262,1.666666666666667,3.333333333333334,4.347826086956522,3.4782608695652173
Math,1275,2.5,2,0,1,0,0,18,0,IR036EE,0,0,105,0,5,5,7.5
Physics,1275,5.7142857142857135,2,0,1,0,0,18,0,IR036EE,0,1.4285714285714288,75.71428571428571,2.5,1.25,2.8571428571428568,1.4285714285714288
Math,1276,5,7.5,1,1,1,0,18,0,IR036EE,0,0,107.5,0,5,5,5
Physics,1276,5.7142857142857135,6.5,1,1,1,0,18,0,IR036EE,0,1.4285714285714288,75.71428571428571,2.5,1.25,2.8571428571428568,1.4285714285714288
Math,1277,5,4,0,1,0,0,18,0,IR036EE,0,0,107.5,0,5,5,5
Physics,1277,5.7142857142857135,4,0,1,0,0,18,0,IR036EE,0,1.4285714285714288,75.71428571428571,2.5,1.25,2.8571428571428568,1.4285714285714288
Hot,1278,4.782608695652174,14.5,1,1,1,0,18,0,IR036EE,1.3043478260869563,0.8695652173913047,86.52173913043478,2.916666666666666,2.5,2.608695652173912,2.608695652173913
Math,1279,5,7,0,1,1,0,17,0,IR036EE,0,0,102.5,0,5,5,5
Physics,1279,5.7142857142857135,7,0,1,1,0,17,0,IR036EE,0,2.8571428571428568,101.42857142857142,2.5,1.25,2.8571428571428568,1.4285714285714288
Hot,1280,4.347826086956522,6,1,1,0,0,18,0,IR036EE,1.3043478260869563,1.7391304347826086,90.86956521739133,3.333333333333334,1.25,3.0434782608695654,3.4782608695652173
Math,1281,5,2,1,1,1,1,17,0,IR036EE,0,0,107.5,0,5,5,5
Physics,1281,5.7142857142857135,2,1,1,1,1,17,0,IR036EE,0,1.4285714285714288,75.71428571428571,2.5,1.25,2.8571428571428568,1.4285714285714288
Math,1282,5,15,1,1,0,0,18,0,IR036EE,0,0,107.5,0,5,5,5
Physics,1282,6.25,12,1,1,0,0,18,0,IR036EE,1.25,1.25,86.25,3.75,0,3.75,1.25
Math,1283,5,15,0,1,1,0,18,0,IR036EE,0,0,107.5,0,5,5,5
Physics,1283,3.75,15,0,1,1,0,18,0,IR036EE,0,2.5,78.75,3.75,0,5,1.25
Math,1284,5,14.5,1,1,0,0,18,0,IR036EE,0,0,107.5,0,5,5,5
Physics,1284,5.7142857142857135,13,1,1,0,0,18,0,IR036EE,0,1.4285714285714288,75.71428571428571,2.5,1.25,2.8571428571428568,1.4285714285714288
Math,1285,5,8,0,1,1,1,18,0,IR036EE,0,0,92.5,0,2.5,2.5,7.5
Physics,1285,5.7142857142857135,10,0,1,1,1,18,0,IR036EE,0,1.4285714285714288,75.71428571428571,2.5,1.25,2.8571428571428568,1.4285714285714288
Hot,1286,6.521739130434783,8,0,1,1,1,17,0,IR036EE,0.43478260869565233,0.43478260869565233,102.17391304347828,0.8333333333333333,3.75,3.0434782608695654,3.0434782608695654
Math,1287,0,2,1,1,0,0,18,0,IR036EE,0,2.5,135,2.5,5,5,5
Physics,1287,4.285714285714286,2,1,1,0,0,18,0,IR036EE,0,2.8571428571428568,77.14285714285714,3.75,1.25,2.8571428571428568,1.4285714285714288
Hot,1288,6.086956521739131,8.5,1,1,0,0,18,0,IR036EE,0.43478260869565233,0.43478260869565233,101.30434782608695,0.8333333333333333,3.75,3.4782608695652173,3.0434782608695654
Hot,1289,4.782608695652174,4,0,1,1,0,17,0,IR036EE,1.3043478260869563,1.3043478260869563,90,3.333333333333334,2.083333333333333,3.0434782608695654,2.173913043478261
Math,1290,2.5,9,1,1,0,0,17,0,IR036EE,0,2.5,132.5,2.5,5,5,2.5
Physics,1290,4.285714285714286,5,1,1,0,0,17,0,IR036EE,0,2.8571428571428568,77.14285714285714,3.75,1.25,2.8571428571428568,1.4285714285714288
Hot,1291,4.166666666666666,15,1,1,0,0,17,0,IR036EE,0.41666666666666674,0.8333333333333333,82.08333333333334,1.666666666666667,2.5,4.166666666666666,3.333333333333334
Math,1292,2.5,15,0,1,1,1,18,0,IR036EE,0,2.5,132.5,2.5,5,5,2.5
Physics,1292,4.285714285714286,15,0,1,1,1,18,0,IR036EE,1.4285714285714288,1.4285714285714288,70,3.75,1.25,2.8571428571428568,2.8571428571428568
Hot,1293,5.217391304347826,14,0,1,0,0,17,0,IR036EE,0.8695652173913044,1.3043478260869563,96.08695652173914,2.5,2.5,2.608695652173912,2.173913043478261
Math,1294,2.5,1,1,1,0,0,17,0,IR036EE,0,2.5,132.5,2.5,5,5,2.5
Physics,1294,3.75,1,1,1,0,0,17,0,IR036EE,1.25,0,52.5,2.5,0,2.5,3.75
Hot,1295,5,14.5,1,1,0,1,17,0,IR036EE,1.25,1.25,89.16666666666666,2.916666666666666,0.8333333333333335,2.916666666666666,2.916666666666666
Hot,1296,5.217391304347826,9,1,1,1,1,17,0,IR036EE,0.8695652173913047,1.3043478260869563,88.26086956521738,2.5,1.25,2.173913043478261,3.9130434782608696
Math,1297,5,2.5,0,1,0,0,17,0,IR036EE,0,0,102.5,0,5,5,5
Physics,1297,5.7142857142857135,2,0,1,0,0,17,0,IR036EE,0,1.4285714285714288,97.14285714285714,1.25,1.25,1.4285714285714288,1.4285714285714288
Hot,1298,4.782608695652174,6.5,0,1,0,0,17,0,IR036EE,1.3043478260869563,1.3043478260869563,89.13043478260869,2.916666666666666,1.25,2.608695652173913,3.4782608695652173
Math,1299,5,15,0,1,0,0,17,0,IR036EE,0,0,92.5,0,2.5,2.5,7.5
Physics,1299,5,15,0,1,0,0,17,0,IR036EE,0,1.25,73.75,2.5,0,3.75,1.25
Math,1300,5,1.5,0,1,1,1,18,0,IR036EE,0,0,107.5,0,5,5,5
Physics,1300,5.7142857142857135,1,0,1,1,1,18,0,IR036EE,0,1.4285714285714288,75.71428571428571,2.5,1.25,2.8571428571428568,1.4285714285714288
Hot,1301,6.521739130434783,10,1,1,0,0,17,0,IR036EE,0.43478260869565233,0.43478260869565233,102.17391304347828,0.8333333333333333,3.75,3.0434782608695654,3.0434782608695654
Hot,1302,4.583333333333334,15,1,1,1,0,17,0,IR036EE,1.25,0.4166666666666668,82.08333333333334,2.5,2.916666666666666,3.75,2.916666666666666
Math,1303,2.5,1,1,1,1,1,17,0,IR036EE,0,0,105,0,5,5,7.5
Physics,1303,5.7142857142857135,7,1,1,1,1,17,0,IR036EE,0,1.4285714285714288,97.14285714285714,1.25,1.25,1.4285714285714288,1.4285714285714288
Math,1304,5,15,0,1,0,0,17,0,IR036EE,0,0,92.5,0,2.5,2.5,7.5
Physics,1304,5,11,0,1,0,0,17,0,IR036EE,0,1.25,73.75,2.5,0,3.75,1.25
Math,1305,2.5,4,0,1,1,1,18,0,IR036EE,0,0,110,0,5,5,7.5
Physics,1305,5.7142857142857135,3,0,1,1,1,18,0,IR036EE,0,1.4285714285714288,75.71428571428571,2.5,1.25,2.8571428571428568,1.4285714285714288
Math,1306,5,3,0,1,1,1,17,0,IR036EE,0,0,107.5,0,5,5,5
Physics,1306,5.7142857142857135,3,0,1,1,1,17,0,IR036EE,0,1.4285714285714288,75.71428571428571,2.5,1.25,2.8571428571428568,1.4285714285714288
Math,1307,5,4,1,1,1,0,17,0,IR036EE,0,0,102.5,0,5,5,5
Physics,1307,5.7142857142857135,3,1,1,1,0,17,0,IR036EE,0,1.4285714285714288,97.14285714285714,1.25,1.25,1.4285714285714288,1.4285714285714288
Hot,1308,5.217391304347826,7.5,1,1,0,0,17,0,IR036EE,1.3043478260869563,0.8695652173913047,86.95652173913044,2.916666666666666,2.5,2.608695652173912,2.608695652173913
Hot,1309,4.782608695652174,8,0,1,1,1,18,0,IR036EE,0.43478260869565233,0.43478260869565233,84.34782608695653,1.25,2.916666666666666,3.4782608695652173,3.0434782608695654
Hot,1310,5.217391304347826,6.5,1,1,0,0,17,0,IR036EE,0.43478260869565233,0.43478260869565233,87.82608695652173,1.25,3.333333333333334,3.4782608695652173,2.608695652173913
Math,1311,5,1,0,1,0,1,18,0,IR036EE,0,0,107.5,0,5,5,5
Physics,1311,5.7142857142857135,1,0,1,0,1,18,0,IR036EE,0,1.4285714285714288,75.71428571428571,2.5,1.25,2.8571428571428568,1.4285714285714288
Hot,1312,4.782608695652174,14,1,1,0,0,17,0,IR036EE,1.3043478260869563,0.4347826086956524,84.34782608695653,2.5,2.916666666666666,3.0434782608695654,3.0434782608695654
Math,1313,2.5,3,0,1,1,0,17,0,IR036EE,0,2.5,132.5,2.5,5,5,2.5
Physics,1313,4.285714285714286,4,0,1,1,0,17,0,IR036EE,1.4285714285714288,1.4285714285714288,70,3.75,1.25,2.8571428571428568,2.8571428571428568
Math,1314,5,8,1,1,0,1,17,0,IR036EE,0,0,107.5,0,5,5,5
Physics,1314,5.7142857142857135,6.5,1,1,0,1,17,0,IR036EE,0,1.4285714285714288,75.71428571428571,2.5,1.25,2.8571428571428568,1.4285714285714288
Math,1315,5,15,0,1,0,0,18,0,IR036EE,0,0,102.5,0,5,5,5
Physics,1315,5.7142857142857135,15,0,1,0,0,18,0,IR036EE,0,1.4285714285714288,97.14285714285714,1.25,1.25,1.4285714285714288,1.4285714285714288
Math,1316,5,3,0,1,1,1,17,0,IR036EE,0,0,102.5,0,5,5,5
Physics,1316,5.7142857142857135,2,0,1,1,1,17,0,IR036EE,0,1.4285714285714288,97.14285714285714,1.25,1.25,1.4285714285714288,1.4285714285714288
Math,1317,5,2,0,1,0,0,17,0,IR036EE,0,0,107.5,0,5,5,5
Physics,1317,5,2,0,1,0,0,17,0,IR036EE,0,3.333333333333334,85,3.75,2.5,3.333333333333334,1.666666666666667
Math,1318,2.5,15,0,1,0,0,17,0,IR036EE,0,0,110,0,5,5,7.5
Physics,1318,5,7,0,1,0,0,17,0,IR036EE,0,1.25,73.75,2.5,0,3.75,1.25
Hot,1319,4.782608695652174,6,0,1,1,1,17,0,IR036EE,1.3043478260869563,0.4347826086956524,84.34782608695653,2.5,2.916666666666666,2.608695652173912,2.608695652173913
Hot,1320,6.521739130434783,7,0,1,1,1,18,0,IR036EE,0.43478260869565233,0.43478260869565233,102.17391304347828,0.8333333333333333,3.75,3.0434782608695654,3.0434782608695654
Math,1321,7.5,14,1,1,0,0,17,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1321,5.7142857142857135,13,1,1,0,0,17,0,IR036EE,0,1.4285714285714288,97.14285714285714,1.25,1.25,1.4285714285714288,1.4285714285714288
Math,1322,7.5,8,1,1,1,0,17,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1322,4.285714285714286,14,1,1,1,0,17,0,IR036EE,1.4285714285714288,1.4285714285714288,87.14285714285714,2.5,1.25,2.8571428571428568,2.8571428571428568
Hot,1323,6.521739130434783,8,0,1,0,0,17,0,IR036EE,0.43478260869565233,1.7391304347826086,84.78260869565217,2.083333333333333,0.8333333333333331,1.7391304347826086,3.0434782608695654
Hot,1324,5.6521739130434785,15,1,1,1,0,18,0,IR036EE,0.43478260869565233,0.43478260869565233,98.69565217391305,0.8333333333333333,3.333333333333334,3.9130434782608696,3.9130434782608696
Hot,1325,6.086956521739131,12,0,1,1,1,17,0,IR036EE,0.8695652173913044,1.3043478260869563,88.26086956521738,2.083333333333333,1.25,2.173913043478261,3.9130434782608696
Hot,1326,5.6521739130434785,8.5,1,1,1,0,17,0,IR036EE,0.8695652173913044,0,92.6086956521739,0.8333333333333333,2.916666666666666,3.4782608695652173,3.9130434782608696
Hot,1327,5.6521739130434785,6.5,0,1,1,1,18,0,IR036EE,0.43478260869565233,0.43478260869565233,94.78260869565216,0.8333333333333333,2.916666666666666,3.4782608695652173,3.4782608695652173
Math,1328,7.5,1,1,1,1,0,17,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1328,3.75,1,1,1,1,0,17,0,IR036EE,1.25,1.25,83.75,2.5,0,3.75,2.5
Hot,1329,5.6521739130434785,7,0,1,1,0,18,0,IR036EE,0.8695652173913044,1.3043478260869563,83.47826086956522,2.083333333333333,0.8333333333333331,1.7391304347826086,3.4782608695652173
Hot,1330,6.956521739130435,9,0,1,0,0,17,0,IR036EE,0.43478260869565233,0.8695652173913047,83.47826086956522,1.25,0.8333333333333331,0.8695652173913043,3.0434782608695654
Math,1331,7.5,8,1,1,0,0,18,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1331,5.7142857142857135,7,1,1,0,0,18,0,IR036EE,0,1.4285714285714288,92.85714285714286,1.25,1.25,1.4285714285714288,1.4285714285714288
Math,1332,7.5,8.5,1,1,1,1,18,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1332,5.7142857142857135,12.5,1,1,1,1,18,0,IR036EE,1.4285714285714288,0,90,1.25,1.25,1.4285714285714288,2.8571428571428568
Math,1333,7.5,10,1,1,1,0,17,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1333,4.285714285714286,12,1,1,1,0,17,0,IR036EE,0,1.4285714285714288,95.71428571428572,1.25,1.25,1.4285714285714288,2.8571428571428577
Hot,1334,6.086956521739131,9,0,1,1,0,18,0,IR036EE,0.43478260869565233,0.43478260869565233,93.47826086956522,0.8333333333333333,2.916666666666666,3.4782608695652173,3.4782608695652173
Hot,1335,6.086956521739131,8,1,1,1,0,18,0,IR036EE,0.8695652173913044,1.3043478260869563,82.17391304347827,2.083333333333333,0.8333333333333331,1.7391304347826086,3.4782608695652173
Hot,1336,6.086956521739131,7,1,1,1,0,17,0,IR036EE,0.43478260869565233,0.43478260869565233,92.17391304347828,0.8333333333333333,2.916666666666666,3.4782608695652173,3.4782608695652173
Math,1337,5,12.5,0,1,1,0,17,0,IR036EE,0,0,107.5,0,5,5,5
Physics,1337,5.7142857142857135,11,0,1,1,0,17,0,IR036EE,0,1.4285714285714288,97.14285714285714,1.25,1.25,1.4285714285714288,1.4285714285714288
Math,1338,7.5,7.5,1,1,1,1,18,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1338,5.7142857142857135,8.5,1,1,1,1,18,0,IR036EE,0,1.4285714285714288,97.14285714285714,1.25,1.25,1.4285714285714288,1.4285714285714288
Hot,1339,6.086956521739131,6,0,1,0,0,17,0,IR036EE,0.43478260869565233,0.43478260869565233,93.47826086956522,0.8333333333333333,2.916666666666666,3.4782608695652173,3.4782608695652173
Math,1340,7.5,2,0,1,0,0,18,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1340,5.7142857142857135,1.5,0,1,0,0,18,0,IR036EE,0,1.4285714285714288,97.14285714285714,1.25,1.25,1.4285714285714288,1.4285714285714288
Math,1341,7.5,1,1,1,1,1,18,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1341,4.285714285714286,3,1,1,1,1,18,0,IR036EE,1.4285714285714288,1.4285714285714288,87.14285714285714,2.5,1.25,2.8571428571428568,2.8571428571428568
Hot,1342,5.6521739130434785,12,0,1,0,0,17,0,IR036EE,0.43478260869565233,0.43478260869565233,93.47826086956522,0.8333333333333333,2.916666666666666,3.4782608695652173,3.4782608695652173
Math,1343,7.5,3,0,1,1,1,17,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1343,4.285714285714286,7,0,1,1,1,17,0,IR036EE,1.4285714285714288,1.4285714285714288,87.14285714285714,2.5,1.25,2.8571428571428568,2.8571428571428568
Math,1344,5,2,0,1,0,0,17,0,IR036EE,0,0,92.5,0,2.5,2.5,7.5
Physics,1344,5.7142857142857135,2,0,1,0,0,17,0,IR036EE,0,1.4285714285714288,97.14285714285714,1.25,1.25,1.4285714285714288,1.4285714285714288
Math,1345,7.5,2.5,0,1,0,0,17,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1345,4.285714285714286,3,0,1,0,0,17,0,IR036EE,1.4285714285714288,1.4285714285714288,87.14285714285714,2.5,1.25,2.8571428571428568,2.8571428571428568
Math,1346,5,7,1,1,1,0,17,0,IR036EE,0,0,92.5,0,2.5,2.5,7.5
Physics,1346,5.7142857142857135,10,1,1,1,0,17,0,IR036EE,1.4285714285714288,0,90,1.25,1.25,1.4285714285714288,2.8571428571428568
Math,1347,7.5,14,1,1,0,0,17,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1347,4.285714285714286,15,1,1,0,0,17,0,IR036EE,1.4285714285714288,1.4285714285714288,87.14285714285714,2.5,1.25,2.8571428571428568,2.8571428571428568
Math,1348,7.5,2,1,1,1,1,17,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1348,4.285714285714286,2,1,1,1,1,17,0,IR036EE,1.4285714285714288,1.4285714285714288,87.14285714285714,2.5,1.25,2.8571428571428568,2.8571428571428568
Math,1349,7.5,15,1,1,1,0,18,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1349,5.7142857142857135,14.5,1,1,1,0,18,0,IR036EE,1.4285714285714288,0,90,1.25,1.25,1.4285714285714288,2.8571428571428568
Math,1350,5,2.5,0,1,1,0,18,0,IR036EE,0,0,92.5,0,2.5,2.5,7.5
Physics,1350,5.7142857142857135,2,0,1,1,0,18,0,IR036EE,0,1.4285714285714288,97.14285714285714,1.25,1.25,1.4285714285714288,1.4285714285714288
Math,1351,5,6,1,1,1,0,17,0,IR036EE,0,0,92.5,0,2.5,2.5,7.5
Physics,1351,5.7142857142857135,4,1,1,1,0,17,0,IR036EE,0,1.4285714285714288,97.14285714285714,1.25,1.25,1.4285714285714288,1.4285714285714288
Math,1352,7.5,12,0,1,1,1,17,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1352,5.7142857142857135,13,0,1,1,1,17,0,IR036EE,0,1.4285714285714288,97.14285714285714,1.25,1.25,1.4285714285714288,1.4285714285714288
Hot,1353,6.521739130434783,10,1,1,1,1,17,0,IR036EE,0.8695652173913044,1.3043478260869563,80,2.083333333333333,0.8333333333333331,1.7391304347826086,3.4782608695652173
Hot,1354,6.086956521739131,9,0,1,0,0,17,0,IR036EE,0.8695652173913044,1.3043478260869563,82.17391304347827,2.083333333333333,0.8333333333333331,1.7391304347826086,3.4782608695652173
Math,1355,7.5,2,1,1,0,0,18,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1355,4.285714285714286,7,1,1,0,0,18,0,IR036EE,1.4285714285714288,1.4285714285714288,87.14285714285714,2.5,1.25,2.8571428571428568,2.8571428571428568
Math,1356,7.5,4,1,1,1,0,17,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1356,4.285714285714286,5.5,1,1,1,0,17,0,IR036EE,0,1.4285714285714288,95.71428571428572,1.25,1.25,1.4285714285714288,2.8571428571428577
Hot,1357,5.416666666666668,7.5,1,1,0,0,19,0,IR036EE,0.8333333333333333,0.8333333333333333,75.41666666666666,2.083333333333333,0.8333333333333333,2.5,3.75
Math,1358,7.5,2,1,1,1,1,18,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1358,5.7142857142857135,1.5,1,1,1,1,18,0,IR036EE,1.4285714285714288,0,90,1.25,1.25,1.4285714285714288,2.8571428571428568
Hot,1359,6.086956521739131,7.5,1,1,1,1,17,0,IR036EE,0.8695652173913044,1.3043478260869563,80.43478260869564,2.083333333333333,0.4166666666666668,1.3043478260869563,3.9130434782608696
Hot,1360,6.086956521739131,8,1,1,1,0,17,0,IR036EE,0.8695652173913044,1.3043478260869563,82.17391304347827,2.083333333333333,0.8333333333333331,1.7391304347826086,3.4782608695652173
Hot,1361,6.086956521739131,7,1,1,0,0,17,0,IR036EE,0.8695652173913044,1.3043478260869563,82.17391304347827,2.083333333333333,0.8333333333333331,1.7391304347826086,3.4782608695652173
Math,1362,7.5,1.5,1,1,1,1,17,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1362,5.7142857142857135,6,1,1,1,1,17,0,IR036EE,0,1.4285714285714288,97.14285714285714,1.25,1.25,1.4285714285714288,1.4285714285714288
Math,1363,7.5,15,1,1,0,1,17,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1363,5.7142857142857135,15,1,1,0,1,17,0,IR036EE,1.4285714285714288,0,85.71428571428571,1.25,1.25,1.4285714285714288,2.8571428571428568
Hot,1364,6.521739130434783,6.5,0,1,0,0,17,0,IR036EE,0.43478260869565233,1.3043478260869563,82.6086956521739,1.6666666666666663,0.8333333333333331,1.3043478260869563,3.0434782608695654
Math,1365,7.5,3,0,1,1,1,18,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1365,5.7142857142857135,3,0,1,1,1,18,0,IR036EE,0,1.4285714285714288,92.85714285714286,1.25,1.25,1.4285714285714288,1.4285714285714288
Hot,1366,5.6521739130434785,7,1,1,1,0,18,0,IR036EE,0.43478260869565233,0.43478260869565233,91.73913043478262,0.8333333333333333,2.916666666666666,3.4782608695652173,3.9130434782608696
Math,1367,7.5,1,0,1,1,0,17,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1367,5.7142857142857135,1,0,1,1,0,17,0,IR036EE,0,2.8571428571428568,101.42857142857142,2.5,1.25,2.8571428571428568,1.4285714285714288
Hot,1368,5.6521739130434785,7,0,1,1,1,17,0,IR036EE,0.8695652173913044,1.3043478260869563,82.17391304347827,2.083333333333333,1.25,2.1739130434782608,3.4782608695652173
Hot,1369,6.521739130434783,6,1,1,1,1,17,0,IR036EE,0.43478260869565233,1.7391304347826086,84.78260869565217,2.083333333333333,0.8333333333333331,1.7391304347826086,3.0434782608695654
Math,1370,7.5,6,0,1,1,1,18,0,IR036EE,0,0,95,0,2.5,2.5,5
Physics,1370,4.285714285714286,7,0,1,1,1,18,0,IR036EE,0,2.8571428571428568,77.14285714285714,3.75,1.25,2.8571428571428568,1.4285714285714288
Math,1371,7.5,1.5,1,1,0,0,17,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1371,4.285714285714286,1.5,1,1,0,0,17,0,IR036EE,1.4285714285714288,1.4285714285714288,87.14285714285714,2.5,1.25,2.8571428571428568,2.8571428571428568
Math,1372,7.5,1,1,1,1,1,17,0,IR036EE,0,0,90,0,2.5,2.5,5
Physics,1372,5.7142857142857135,1,1,1,1,1,17,0,IR036EE,0,1.4285714285714288,97.14285714285714,1.25,1.25,1.4285714285714288,1.4285714285714288
Hot,1373,5.6521739130434785,6,0,1,0,0,17,0,IR036EE,0.8695652173913044,1.3043478260869563,83.47826086956522,2.083333333333333,0.8333333333333331,1.7391304347826086,3.4782608695652173
Math,1374,5,9.5,1,0,0,0,18,0,IR042CS,5,0,155,0,10,5,0
Physics,1374,0,9,1,0,0,0,18,0,IR042CS,0,5,155,5,0,0,0
Hot,1375,1.4285714285714288,0.5,0,1,1,0,18,0,IR042CS,0,1.4285714285714288,131.42857142857142,1.4285714285714288,4.285714285714286,0,2.8571428571428568
Hot,1376,1.25,3,0,0,1,0,19,0,IR042CS,2.5,2.5,136.25,2.5,3.75,1.25,1.25
Hot,1377,1.25,6,0,1,1,0,17,0,IR042CS,2.5,2.5,136.25,2.5,3.75,1.25,1.25
Hot,1378,1.4285714285714288,6,1,0,0,0,19,0,IR042CS,0,1.4285714285714288,131.42857142857142,1.4285714285714288,4.285714285714286,0,2.8571428571428568
Hot,1379,1.4285714285714288,7,0,1,1,0,18,0,IR042CS,0,1.4285714285714288,131.42857142857142,1.4285714285714288,4.285714285714286,0,2.8571428571428568
Math,1380,5,2,0,0,1,1,17,0,IR042CS,0,0,135,0,10,0,5
Physics,1380,0,1,0,0,1,1,17,0,IR042CS,0,5,155,5,0,0,0
Math,1381,5,7,0,0,0,0,18,0,IR042CS,5,0,155,0,10,5,0
Physics,1381,0,8,0,0,0,0,18,0,IR042CS,0,5,155,5,0,0,0
Hot,1382,1.4285714285714288,9.5,0,0,0,0,18,0,IR042CS,0,1.4285714285714288,131.42857142857142,1.4285714285714288,4.285714285714286,0,2.8571428571428568
Hot,1383,1.25,7,0,0,0,0,18,0,IR042CS,2.5,2.5,136.25,2.5,3.75,1.25,1.25
Hot,1384,2.8571428571428568,6.5,0,0,0,0,18,0,IR042CS,1.4285714285714288,1.4285714285714288,134.28571428571428,1.4285714285714288,5.7142857142857135,1.4285714285714288,2.8571428571428568
